Rank,Name,Country,Average
3724,Tianzhao Jiang (姜天兆),China,890.69
3725,Jeroen Katgert,Netherlands,891.16
3726,Alfian Nur Rafli Huzaini,Indonesia,891.47
3727,Shengcheng Chang (昌盛成),China,891.79
3728,Arley Zárate Challapa,Bolivia,892.77
3729,Maximiliano Rojas Zaputovich,Mexico,892.92
3730,Angelo Piccolella,Italy,894.17
3731,Alexander Olleta del Molino,Spain,895.03
3732,Tim Habermaas,Germany,896.02
3733,Jiachi Han (韩佳池),China,897.18
3734,Tomoaki Okayama (岡山友昭),Japan,897.21
3735,Simon Shimel,USA,897.85
3736,Zesong Yuan (苑泽松),China,897.93
3737,Josiah Samuel Saysombath,USA,898.55
3738,Aleksandar Arsovski,North Macedonia,898.79
3739,Robin Flick,Switzerland,898.82
3740,Vasilis Vasileris,Greece,898.93
3741,Kayla Brown,USA,899.32
3742,Shuai Liu (刘帅),China,899.64
3743,Dani Watson,USA,899.67
3744,Yuhan Tao (陶宇晗),China,899.69
3745,Kilambi Satvik,India,899.71
3746,Vasile Dan,Romania,900.01
3747,Alonso Sanchez Elias,Peru,900.04
3748,Franz Gerard Matunding,Philippines,900.07
3749,Edvard Hove,Norway,900.09
3750,Mark Pedroza,USA,900.23
3751,Raymond Zhao,Canada,900.35
3752,Jameson O'Connor,USA,901.24
3753,Ethan Potinsky,USA,901.86
3754,Ross Svensson-Hornbostel,Canada,902.15
3755,Jesse Tipton,South Africa,903.69
3756,Kyle Yamamoto,USA,903.74
3757,Andrii Kompaniiets (Андрій Компанієць),Ukraine,903.82
3758,Radu Făciu,Romania,904.08
3759,Gonzalo Orellana Barrasa,Spain,904.54
3760,Yiwei Wang (王祎玮),China,904.61
3761,Katsuki Takahashi (高橋勝紀),Japan,904.89
3762,Xiaobo Jin (金晓波),China,904.99
3763,Emil Schwarz,Germany,906.94
3764,Maciej Jagiełło,Poland,908.59
3765,Egor Ermolaev,Russia,909.02
3766,Hiago Souza da Silva,Brazil,909.36
3767,Yefeng Hu (胡叶枫),China,909.73
3768,Hongyu Chen (陈弘宇),China,909.83
3769,Allan Ortega,Philippines,911.75
3770,Rio Garnida,Indonesia,912.16
3771,Ian Gilham,USA,912.44
3772,Daniel Antonio Garcia Montenegro,USA,913.45
3773,Đinh Minh Thông,Vietnam,913.53
3774,Robert Paus,Germany,913.59
3775,Ivan Alberto Olvera Gonzalez,Mexico,913.78
3776,Nils Schweizer,Germany,913.87
3777,Adrián Ramírez,Guatemala,913.97
3778,Kevin Guillaumond,France,914.02
3779,Ayman Khairy Bin Khairul Zaman,Malaysia,915.22
3780,Georgiy Titov (Георгій Тітов),Ukraine,916.3
3781,Hariharan Sachidanandam,India,917.17
3782,Ilham Fikriya Darmawan,Indonesia,917.86
3783,Jesse Mailloux,USA,918.61
3784,Lorenzo Bonoan,Philippines,919.85
3785,Danil Kravchenko,Russia,921.58
3786,Ojasvi Sharma,Canada,921.61
3787,Mingbin Zhang (张铭斌),China,922.07
3788,Trevor Kimbell,USA,922.64
3789,Mark Angelo Reyes,Philippines,922.72
3790,Paolo Jose Panganiban,Philippines,922.89
3791,Kevin Zhou,USA,923.98
3792,Håkon Hanssen,Norway,924.11
3793,Patryk Kozieł,Poland,924.29
3794,James Sangil,Philippines,924.81
3795,Peizhou Zhang (张沛洲),China,924.98
3796,Fabio Bini Graciose,Brazil,925.89
3797,Antonis Kokkinakis,Greece,926.07
3798,Miroslav Delinac,Croatia,926.48
3799,Karl Choi,Germany,926.49
3800,Lê Hoàng Công Thành,Vietnam,927.22
3801,Anthony Shao,New Zealand,927.96
3802,Bernhard Feige,Germany,928.0
3803,Pasquale Lombardozzi,Italy,928.44
3804,Bennet Wichmann,Germany,929.07
3805,Luis Labardini Osornio,Mexico,931.07
3806,Justin Zhang,South Africa,932.38
3807,Riley Naidoo,South Africa,933.77
3808,Shane Swanepoel,South Africa,934.74
3809,Luiz Fellipe Oliuza Leal Silva,Brazil,934.89
3810,Felix Schmidt,Germany,937.56
3811,Carlo Nicolai Abana,Philippines,937.7
3812,Robin Kwant,Netherlands,938.1
3813,Karthikeyan Eswaran,India,939.02
3814,Sae-ouk Oh,Korea,939.37
3815,Charlie Cooper,United Kingdom,939.4
3816,Gints Aleksandrs Dreimanis,Latvia,940.23
3817,Daniel Houghton,Switzerland,940.3
3818,Kun Lu (陆堃),China,940.68
3819,Jonathan Monroy Morales,Mexico,941.03
3820,Kuan-Yu Chen (陳冠宇),Taiwan,941.32
3821,Samay Saini,India,941.36
3822,Tse-Kan Lin (林哲侃),Taiwan,941.58
3823,Stephen Hungs,Netherlands,942.46
3824,Davide Arnesano,Italy,942.82
3825,Gabriel Eduardo Núñez Serna,Argentina,943.28
3826,Jacob Stover,USA,944.33
3827,Elias Malomgré,Belgium,945.89
3828,Yuto Date (伊達優人),Japan,948.01
3829,Jens Diewald,Germany,948.1
3830,Rodrigo Gómez Araya,Chile,948.37
3831,Victor Daniel Suárez Gutiérrez,Mexico,948.41
3832,Nikko Gammad,Philippines,948.58
3833,Artem Fokin (Артем Фокін),Ukraine,948.71
3834,Omar Isidro Santos,Mexico,950.99
3835,Guillain Potron,France,951.75
3836,Daniel Dybwad Reierskog,Norway,952.97
3837,Nicolas Kepper,Germany,953.75
3838,Federico Mendez,Uruguay,957.57
3839,Gavin Nelson,USA,957.95
3840,Jonas Schober,Germany,959.08
3841,Andrés Claros,Argentina,959.94
3842,Oksana Tyvodar,Ukraine,960.03
3843,Chris Hardwick,USA,960.55
3844,Tao Chen (陈涛),China,960.75
3845,Quentin McLean,USA,961.16
3846,Maksim Melnik,Russia,961.39
3847,Joshua Graham,Canada,961.47
3848,Timothy Lawrance,South Africa,961.66
3849,Murillo Gomes Otero,Brazil,961.9
3850,Moon Bum-Seok,Korea,962.17
3851,Borislav Marchovski,Bulgaria,963.03
3852,Craig Bouchard,Canada,963.65
3853,Arvin Mangeri (آروین مانگری),Iran,963.7
3854,Lakshay Modi,India,964.51
3855,Jean-Emil Reyes,Dominican Republic,964.64
3856,Kai Jiptner,Germany,964.75
3857,Young He (何嘉炀),China,966.59
3858,Adithyaa Anand,India,966.68
3859,Matthew Dickman,USA,967.28
3860,Christian Schiøtt,Denmark,967.65
3861,Kalyani H. Kiran,India,967.81
3862,Gaël Dusser,France,967.9
3863,Yang Jiao (焦阳),China,967.94
3864,Ke Pan (潘轲),China,968.02
3865,Stev Fivez,Belgium,968.08
3866,Serhii Koksharov (Сергій Кокшаров),Ukraine,968.59
3867,Zhulu Ke (柯助錄),Macau,968.79
3868,Adinath Durugkar,India,969.49
3869,Ville Kilpeläinen,Finland,970.05
3870,Leonhard Kehrberger,Germany,970.18
3871,Leigh Carnohan,United Kingdom,970.78
3872,Akula Sai Kumar,India,970.79
3873,Shawn Poh,Malaysia,971.63
3874,Abiram Anbu,India,973.15
3875,Eduardo Villalba,Paraguay,976.28
3876,Robin Deun,Netherlands,976.48
3877,António Dias,Portugal,976.92
3878,António Gomes,Portugal,977.65
3879,Ali Teimori (علی تیموری),Iran,979.23
3880,Jin Liao (廖劲),China,979.7
3881,Jason Baum,USA,980.0
3882,Dušan Zakelšek,Slovenia,980.89
3883,Jean-Luc Grijt,Netherlands,981.58
3884,Lucas Scheiper,Germany,982.08
3885,Clément Gallet,France,982.45
3886,David Chong Kai Xiang,Malaysia,984.19
3887,Hilmar Magnusson,Iceland,986.35
3888,Ryohei Yoshioka (吉岡亮平),Japan,986.39
3889,Xianqi Wu (吴贤琦),China,987.06
3890,Manuel Alejandro Flórez,Colombia,988.68
3891,Aron Levi Sigmundsson,Sweden,989.06
3892,Ilkyoo Choi (최일규),Korea,990.04
3893,Dimitri Dennis,USA,992.23
3894,Manuel Guse,Germany,993.12
3895,Kyler Dewerd,USA,993.81
3896,Tan Wei Ken,Malaysia,994.4
3897,Niklas Rentz,Germany,995.25
3898,Dominik Beese,Germany,995.66
3899,Javier Rangel,Venezuela,995.79
3900,Brando Hernandez Banuelos,Mexico,996.18
3901,Laetitia Lemoine,France,996.92
3902,Gabriel Pinheiro,Brazil,997.34
3903,Donguk Kim (김동욱),Korea,999.61
3904,Liliana Leiva,Argentina,999.77
3905,Aatu Tuomisto,Finland,1000.14
3906,Karla Gem Gapud Delavente,Philippines,1002.24
3907,JaeYoung Chun (천재영),Korea,1002.79
3908,Pablo Gutiérrez Rodrigo,Spain,1003.36
3909,Zayed Muneer,India,1003.43
3910,Liu Cheng-Wei (劉正威),Taiwan,1005.18
3911,Bernett Orlando,India,1005.75
3912,Javier Martínez Bautista,Mexico,1008.97
3913,Mykhailo Danylyshyn (Михайло Данилишин),Ukraine,1009.28
3914,Tiffany Soh (蘇明珠),Malaysia,1011.27
3915,Roman Fesenko,Russia,1015.08
3916,Omkar Kibe,India,1016.44
3917,Teemu Tiinanen,Finland,1016.52
3918,Brendan James Gray,South Africa,1017.0
3919,Ilham Ridhwan Kharisma Yudha,Indonesia,1017.03
3920,Albertus Hastomo Sutanto,Indonesia,1017.79
3921,Joel Hernández,El Salvador,1018.19
3922,Raúl Morales Hidalgo,Spain,1018.68
3923,Weifeng Huang (黄伟峰),China,1020.68
3924,Randy Price,USA,1021.02
3925,Takuro Kawamoto (川本琢朗),Japan,1021.39
3926,Loïc Petit,France,1022.56
3927,Jurgens Filiaggi,Venezuela,1022.8
3928,Hampus Hellqvist,Sweden,1024.66
3929,Jiwon Yoon (윤지원),Korea,1024.79
3930,Adrian Freund,Germany,1025.16
3931,Daniel Gloppestad Bajer,Norway,1026.35
3932,Pennueng Tippairote (เป็นหนึ่ง ทิพย์ไพโรจน์),Thailand,1027.79
3933,Mantas Sidabras,Lithuania,1030.87
3934,William Grooms,USA,1032.44
3935,Blake Bowers,Ireland,1033.32
3936,MacAulay Harvey,Canada,1033.62
3937,Santiago Baso,Argentina,1033.9
3938,Marcus Hagman,Sweden,1040.91
3939,Neel Mehta,India,1042.36
3940,Bhavik Nitin Soneji,India,1044.33
3941,Matheus Oliveira Silva,Brazil,1046.19
3942,Rahul Kadukar,India,1046.96
3943,Andre Cichon,Germany,1048.3
3944,José Alejandro Inochea Fernandez,Bolivia,1048.95
3945,Ole Nikolai Gjerset,Norway,1050.63
3946,Alexandre Gaumont-Cossette,Canada,1051.41
3947,Brendan Reif,USA,1052.19
3948,Keunsoo Heo (허근수),Korea,1052.58
3949,Ulysse Van Damme,Belgium,1055.36
3950,Tomás Worm Ramos,Portugal,1055.84
3951,Calum Visagie,South Africa,1056.26
3952,Francisco Thales Rocha Sousa,Brazil,1061.39
3953,Ethan Dale,New Zealand,1062.21
3954,Stefania Petcu,Romania,1062.9
3955,Shixian Li (李世先),China,1063.56
3956,Mohd Al Hanafi Bin Jamian,Malaysia,1064.66
3957,Kengo Yamawaki (山脇憲吾),Japan,1065.24
3958,Shaden Smith,USA,1065.49
3959,Nikita Chistyakov,Belarus,1067.43
3960,Edgar Sánchez Esquivel,Mexico,1068.36
3961,Michał Mendocha,Poland,1069.24
3962,Javier Tirado Ortiz,Spain,1069.8
3963,Hanns Hub,Germany,1071.23
3964,Christo du Venage,South Africa,1073.03
3965,Chieh Lee (李杰),Taiwan,1073.81
3966,Sakib Ibn Rashid Rhivu,Bangladesh,1074.8
3967,Sinpei Araki (荒木慎平),Japan,1075.03
3968,Irwan Sarbeni,Indonesia,1076.55
3969,Kou Oobatake (大畠功),Japan,1077.58
3970,Nikolai Sitte,Germany,1079.49
3971,Nicolò Simone,Italy,1079.63
3972,Ge Song (宋鸽),China,1079.92
3973,Mark Alexander Benítez Kernogo,Dominican Republic,1080.05
3974,Aoden Teo Masa Toshi,Singapore,1081.74
3975,Mihai Isărescu,Romania,1083.09
3976,Tseren Tyurbeev,Russia,1084.66
3977,João Hiroyuki de Melo Inagaki,Brazil,1085.44
3978,Chung Tze Yang (鍾志扬),Malaysia,1085.91
3979,Jainendra Jain,India,1085.95
3980,Sayee Rakshith,India,1086.94
3981,Nicolas Zerbinopoulos,USA,1088.68
3982,Jiawei Shou (寿佳伟),China,1089.14
3983,Rafael Werneck Cinoto,Brazil,1096.07
3984,Romhel A. Dela Cruz,Philippines,1097.74
3985,Xiaodong Sun (孙晓东),China,1101.38
3986,Aaron McPhee,Canada,1101.8
3987,Pedro Cuesta Unkhoff,Spain,1101.86
3988,Piotr Michał Padlewski,Poland,1102.27
3989,Han Wu (吳翰),Taiwan,1103.98
3990,Titas Karvelis,Lithuania,1108.39
3991,Jeremy Kruman,USA,1108.53
3992,Rodolfo Jepte Lutrania Mabanta,Philippines,1108.82
3993,Renato Freire Leandro,Brazil,1117.42
3994,Heng Ma (马恒),China,1117.56
3995,Jonathan Midjord Shapira,Denmark,1118.41
3996,Fucong Fei (费付聪),China,1119.86
3997,Cesare Paulin,Italy,1121.85
3998,Nick Vu,USA,1122.41
3999,Ishan Shah,India,1122.82
4000,Pierre Lemerle,France,1122.83
4001,Li Gao (高力),China,1123.82
4002,John Paul Custodio,Philippines,1124.43
4003,Gaurav Jain,India,1141.07
4004,Berit Brüster,Germany,1143.54
4005,Chenxi Shan (单晨曦),China,1144.73
4006,Gerardo Villa López,Mexico,1145.63
4007,Takayuki Ida (井田貴之),Japan,1146.93
4008,Nikolai Petrov,Bulgaria,1148.44
4009,Li Yifei (李逸飞),China,1149.64
4010,Kristoffer Absalonsen,Norway,1151.19
4011,Rizki Akbar Wirasandi,Indonesia,1161.35
4012,Donglei Li (李冬雷),China,1167.94
4013,Jacob Martinez Salinas,Mexico,1175.5
4014,Hampus Hansson,Sweden,1180.11
4015,John Kevin,India,1188.15
4016,Sanae Omyo (大名佐苗),Japan,1189.29
4017,Jacco Krijnen,Netherlands,1192.64
4018,Carlos Fuertes,Dominican Republic,1195.77
4019,Markus Pirzer,Germany,1200.89
4020,Pratyush Manocha,India,1209.94
4021,Jek Villacampa,Philippines,1219.43
4022,Dimitris Passas,Greece,1220.19
4023,Vilho Kivihalme,Finland,1221.79
4024,Uku Kruusamägi,Estonia,1224.79
4025,Alexander Braun,Germany,1236.49
4026,Xinye Wang (王鑫晔),China,1247.02
4027,Edgar Ricardo Hernández Rosales,Mexico,1247.06
4028,Mateus Silva Luna,Brazil,1248.58
4029,Toshihiro Shirakawa (白川俊博),Japan,1263.07
4030,David Champagne,Canada,1266.18
4031,Fernando Fuentes Guerrero,Mexico,1266.96
4032,Zheng Li (李政),China,1270.13
4033,Thijs De Laet,Belgium,1270.41
4034,Lei Shi (时雷),China,1286.65
4035,Xu Zhao (赵旭),China,1306.77
4036,Denys Haidaichuk,Ukraine,1307.57
4037,Donovan Hale,South Africa,1309.32
4038,Olivier Vermersch,France,1310.47
4039,Nestor Guillen Prado,Mexico,1321.76
4040,Roman Ostapenko (Роман Остапенко),Ukraine,1329.78
4041,Eliseu Gomes,Brazil,1347.84
4042,Cady Shields,USA,1351.95
4043,Tomas Kristiansson,Sweden,1364.11
4044,Karsten Buitkamp,Germany,1366.64
4045,Illia Zhadan (Ілля Жадан),Ukraine,1382.54
4046,Karol Cudzich,Poland,1392.09
4047,Boriss Benzerruki,Latvia,1399.45
4048,Hippolyte Moreau,France,1402.18
4049,Ton Dennenbroek,Netherlands,1423.62
4050,Mikela Elleby Jørgensen,Denmark,1427.52
4051,Michał Robaczyk,Poland,1456.29
4052,Juan Orozco,Guatemala,1542.2
4053,Tommy Holm,Sweden,1592.16
4054,Daniel Daoust,Canada,1594.85
4055,Russell Angelo Fernandez,Philippines,1609.05
4056,Maxim Chechnev,Russia,1610.39
4057,Sang-Jun Moon (문상준),Korea,1726.43
4058,Tommy Gustavsson,Sweden,2038.55
