Rank,Name,Country,Average
3727,Huỳnh Bá Tùng,Vietnam,890.45
3728,Jorge Moreno Aguilera,Spain,890.68
3729,Tianzhao Jiang (姜天兆),China,890.69
3730,Jeroen Katgert,Netherlands,891.16
3731,Alfian Nur Rafli Huzaini,Indonesia,891.47
3732,Shengcheng Chang (昌盛成),China,891.79
3733,Arley Zárate Challapa,Bolivia,892.77
3734,Maximiliano Rojas Zaputovich,Mexico,892.92
3735,Angelo Piccolella,Italy,894.17
3736,Alexander Olleta del Molino,Spain,895.03
3737,Tim Habermaas,Germany,896.02
3738,Jiachi Han (韩佳池),China,897.18
3739,Tomoaki Okayama (岡山友昭),Japan,897.21
3740,Simon Shimel,USA,897.85
3741,Zesong Yuan (苑泽松),China,897.93
3742,Josiah Samuel Saysombath,USA,898.55
3743,Aleksandar Arsovski,North Macedonia,898.79
3744,Robin Flick,Switzerland,898.82
3745,Vasilis Vasileris,Greece,898.93
3746,Kayla Brown,USA,899.32
3747,Shuai Liu (刘帅),China,899.64
3748,Dani Watson,USA,899.67
3749,Yuhan Tao (陶宇晗),China,899.69
3750,Kilambi Satvik,India,899.71
3751,Vasile Dan,Romania,900.01
3752,Alonso Sanchez Elias,Peru,900.04
3753,Franz Gerard Matunding,Philippines,900.07
3754,Edvard Hove,Norway,900.09
3755,Mark Pedroza,USA,900.23
3756,Raymond Zhao,Canada,900.35
3757,Jameson O'Connor,USA,901.24
3758,Ethan Potinsky,USA,901.86
3759,Ross Svensson-Hornbostel,Canada,902.15
3760,Jesse Tipton,South Africa,903.69
3761,Kyle Yamamoto,USA,903.74
3762,Andrii Kompaniiets (Андрій Компанієць),Ukraine,903.82
3763,Radu Făciu,Romania,904.08
3764,Gonzalo Orellana Barrasa,Spain,904.54
3765,Yiwei Wang (王祎玮),China,904.61
3766,Katsuki Takahashi (高橋勝紀),Japan,904.89
3767,Xiaobo Jin (金晓波),China,904.99
3768,Emil Schwarz,Germany,906.94
3769,Maciej Jagiełło,Poland,908.59
3770,Egor Ermolaev,Russia,909.02
3771,Hiago Souza da Silva,Brazil,909.36
3772,Yefeng Hu (胡叶枫),China,909.73
3773,Hongyu Chen (陈弘宇),China,909.83
3774,Allan Ortega,Philippines,911.75
3775,Rio Garnida,Indonesia,912.16
3776,Ian Gilham,USA,912.44
3777,Daniel Antonio Garcia Montenegro,USA,913.45
3778,Đinh Minh Thông,Vietnam,913.53
3779,Robert Paus,Germany,913.59
3780,Ivan Alberto Olvera Gonzalez,Mexico,913.78
3781,Nils Schweizer,Germany,913.87
3782,Adrián Ramírez,Guatemala,913.97
3783,Kevin Guillaumond,France,914.02
3784,Ayman Khairy Bin Khairul Zaman,Malaysia,915.22
3785,Georgiy Titov (Георгій Тітов),Ukraine,916.3
3786,Hariharan Sachidanandam,India,917.17
3787,Ilham Fikriya Darmawan,Indonesia,917.86
3788,Jesse Mailloux,USA,918.61
3789,Lorenzo Bonoan,Philippines,919.85
3790,Danil Kravchenko,Russia,921.58
3791,Ojasvi Sharma,Canada,921.61
3792,Mingbin Zhang (张铭斌),China,922.07
3793,Trevor Kimbell,USA,922.64
3794,Mark Angelo Reyes,Philippines,922.72
3795,Paolo Jose Panganiban,Philippines,922.89
3796,Kevin Zhou,USA,923.98
3797,Håkon Hanssen,Norway,924.11
3798,Patryk Kozieł,Poland,924.29
3799,James Sangil,Philippines,924.81
3800,Peizhou Zhang (张沛洲),China,924.98
3801,Fabio Bini Graciose,Brazil,925.89
3802,Antonis Kokkinakis,Greece,926.07
3803,Miroslav Delinac,Croatia,926.48
3804,Karl Choi,Germany,926.49
3805,Lê Hoàng Công Thành,Vietnam,927.22
3806,Anthony Shao,New Zealand,927.96
3807,Bernhard Feige,Germany,928.0
3808,Pasquale Lombardozzi,Italy,928.44
3809,Bennet Wichmann,Germany,929.07
3810,Luis Labardini Osornio,Mexico,931.07
3811,Justin Zhang,South Africa,932.38
3812,Riley Naidoo,South Africa,933.77
3813,Shane Swanepoel,South Africa,934.74
3814,Luiz Fellipe Oliuza Leal Silva,Brazil,934.89
3815,Davide Arnesano,Italy,935.59
3816,Felix Schmidt,Germany,937.56
3817,Carlo Nicolai Abana,Philippines,937.7
3818,Robin Kwant,Netherlands,938.1
3819,Karthikeyan Eswaran,India,939.02
3820,Sae-ouk Oh,Korea,939.37
3821,Charlie Cooper,United Kingdom,939.4
3822,Gints Aleksandrs Dreimanis,Latvia,940.23
3823,Daniel Houghton,Switzerland,940.3
3824,Kun Lu (陆堃),China,940.68
3825,Jonathan Monroy Morales,Mexico,941.03
3826,Kuan-Yu Chen (陳冠宇),Taiwan,941.32
3827,Samay Saini,India,941.36
3828,Tse-Kan Lin (林哲侃),Taiwan,941.58
3829,Stephen Hungs,Netherlands,942.46
3830,Gabriel Eduardo Núñez Serna,Argentina,943.28
3831,Jacob Stover,USA,944.33
3832,Elias Malomgré,Belgium,945.89
3833,Yuto Date (伊達優人),Japan,948.01
3834,Jens Diewald,Germany,948.1
3835,Rodrigo Gómez Araya,Chile,948.37
3836,Victor Daniel Suárez Gutiérrez,Mexico,948.41
3837,Nikko Gammad,Philippines,948.58
3838,Artem Fokin (Артем Фокін),Ukraine,948.71
3839,Omar Isidro Santos,Mexico,950.99
3840,Guillain Potron,France,951.75
3841,Daniel Dybwad Reierskog,Norway,952.97
3842,Nicolas Kepper,Germany,953.75
3843,Federico Mendez,Uruguay,957.57
3844,Gavin Nelson,USA,957.95
3845,Jonas Schober,Germany,959.08
3846,Andrés Claros,Argentina,959.94
3847,Oksana Tyvodar,Ukraine,960.03
3848,Chris Hardwick,USA,960.55
3849,Tao Chen (陈涛),China,960.75
3850,Quentin McLean,USA,961.16
3851,Maksim Melnik,Russia,961.39
3852,Joshua Graham,Canada,961.47
3853,Timothy Lawrance,South Africa,961.66
3854,Murillo Gomes Otero,Brazil,961.9
3855,Moon Bum-Seok,Korea,962.17
3856,Borislav Marchovski,Bulgaria,963.03
3857,Craig Bouchard,Canada,963.65
3858,Arvin Mangeri (آروین مانگری),Iran,963.7
3859,Lakshay Modi,India,964.51
3860,Jean-Emil Reyes,Dominican Republic,964.64
3861,Kai Jiptner,Germany,964.75
3862,Young He (何嘉炀),China,966.59
3863,Adithyaa Anand,India,966.68
3864,Matthew Dickman,USA,967.28
3865,Christian Schiøtt,Denmark,967.65
3866,Kalyani H. Kiran,India,967.81
3867,Gaël Dusser,France,967.9
3868,Yang Jiao (焦阳),China,967.94
3869,Ke Pan (潘轲),China,968.02
3870,Stev Fivez,Belgium,968.08
3871,Serhii Koksharov (Сергій Кокшаров),Ukraine,968.59
3872,Zhulu Ke (柯助錄),Macau,968.79
3873,Adinath Durugkar,India,969.49
3874,Ville Kilpeläinen,Finland,970.05
3875,Leonhard Kehrberger,Germany,970.18
3876,Leigh Carnohan,United Kingdom,970.78
3877,Akula Sai Kumar,India,970.79
3878,Shawn Poh,Malaysia,971.63
3879,Abiram Anbu,India,973.15
3880,Eduardo Villalba,Paraguay,976.28
3881,Robin Deun,Netherlands,976.48
3882,António Dias,Portugal,976.92
3883,António Gomes,Portugal,977.65
3884,Ali Teimori (علی تیموری),Iran,979.23
3885,Jin Liao (廖劲),China,979.7
3886,Jason Baum,USA,980.0
3887,Dušan Zakelšek,Slovenia,980.89
3888,Jean-Luc Grijt,Netherlands,981.58
3889,Lucas Scheiper,Germany,982.08
3890,Clément Gallet,France,982.45
3891,David Chong Kai Xiang,Malaysia,984.19
3892,Hilmar Magnusson,Iceland,986.35
3893,Ryohei Yoshioka (吉岡亮平),Japan,986.39
3894,Xianqi Wu (吴贤琦),China,987.06
3895,Manuel Alejandro Flórez,Colombia,988.68
3896,Aron Levi Sigmundsson,Sweden,989.06
3897,Ilkyoo Choi (최일규),Korea,990.04
3898,Dimitri Dennis,USA,992.23
3899,Manuel Guse,Germany,993.12
3900,Kyler Dewerd,USA,993.81
3901,Tan Wei Ken,Malaysia,994.4
3902,Niklas Rentz,Germany,995.25
3903,Dominik Beese,Germany,995.66
3904,Javier Rangel,Venezuela,995.79
3905,Brando Hernandez Banuelos,Mexico,996.18
3906,Laetitia Lemoine,France,996.92
3907,Gabriel Pinheiro,Brazil,997.34
3908,Donguk Kim (김동욱),Korea,999.61
3909,Liliana Leiva,Argentina,999.77
3910,Aatu Tuomisto,Finland,1000.14
3911,Karla Gem Gapud Delavente,Philippines,1002.24
3912,JaeYoung Chun (천재영),Korea,1002.79
3913,Pablo Gutiérrez Rodrigo,Spain,1003.36
3914,Zayed Muneer,India,1003.43
3915,Liu Cheng-Wei (劉正威),Taiwan,1005.18
3916,Bernett Orlando,India,1005.75
3917,Javier Martínez Bautista,Mexico,1008.97
3918,Mykhailo Danylyshyn (Михайло Данилишин),Ukraine,1009.28
3919,Tiffany Soh (蘇明珠),Malaysia,1011.27
3920,Roman Fesenko,Russia,1015.08
3921,Omkar Kibe,India,1016.44
3922,Teemu Tiinanen,Finland,1016.52
3923,Brendan James Gray,South Africa,1017.0
3924,Ilham Ridhwan Kharisma Yudha,Indonesia,1017.03
3925,Albertus Hastomo Sutanto,Indonesia,1017.79
3926,Joel Hernández,El Salvador,1018.19
3927,Raúl Morales Hidalgo,Spain,1018.68
3928,Weifeng Huang (黄伟峰),China,1020.68
3929,Randy Price,USA,1021.02
3930,Takuro Kawamoto (川本琢朗),Japan,1021.39
3931,Loïc Petit,France,1022.56
3932,Jurgens Filiaggi,Venezuela,1022.8
3933,Hampus Hellqvist,Sweden,1024.66
3934,Jiwon Yoon (윤지원),Korea,1024.79
3935,Adrian Freund,Germany,1025.16
3936,Daniel Gloppestad Bajer,Norway,1026.35
3937,Pennueng Tippairote (เป็นหนึ่ง ทิพย์ไพโรจน์),Thailand,1027.79
3938,Mantas Sidabras,Lithuania,1030.87
3939,William Grooms,USA,1032.44
3940,Blake Bowers,Ireland,1033.32
3941,MacAulay Harvey,Canada,1033.62
3942,Santiago Baso,Argentina,1033.9
3943,Marcus Hagman,Sweden,1040.91
3944,Neel Mehta,India,1042.36
3945,Bhavik Nitin Soneji,India,1044.33
3946,Matheus Oliveira Silva,Brazil,1046.19
3947,Rahul Kadukar,India,1046.96
3948,Andre Cichon,Germany,1048.3
3949,José Alejandro Inochea Fernandez,Bolivia,1048.95
3950,Ole Nikolai Gjerset,Norway,1050.63
3951,Alexandre Gaumont-Cossette,Canada,1051.41
3952,Brendan Reif,USA,1052.19
3953,Keunsoo Heo (허근수),Korea,1052.58
3954,Ulysse Van Damme,Belgium,1055.36
3955,Tomás Worm Ramos,Portugal,1055.84
3956,Calum Visagie,South Africa,1056.26
3957,Francisco Thales Rocha Sousa,Brazil,1061.39
3958,Ethan Dale,New Zealand,1062.21
3959,Stefania Petcu,Romania,1062.9
3960,Shixian Li (李世先),China,1063.56
3961,Mohd Al Hanafi Bin Jamian,Malaysia,1064.66
3962,Kengo Yamawaki (山脇憲吾),Japan,1065.24
3963,Shaden Smith,USA,1065.49
3964,Nikita Chistyakov,Belarus,1067.43
3965,Edgar Sánchez Esquivel,Mexico,1068.36
3966,Michał Mendocha,Poland,1069.24
3967,Javier Tirado Ortiz,Spain,1069.8
3968,Hanns Hub,Germany,1071.23
3969,Christo du Venage,South Africa,1073.03
3970,Chieh Lee (李杰),Taiwan,1073.81
3971,Sakib Ibn Rashid Rhivu,Bangladesh,1074.8
3972,Sinpei Araki (荒木慎平),Japan,1075.03
3973,Irwan Sarbeni,Indonesia,1076.55
3974,Kou Oobatake (大畠功),Japan,1077.58
3975,Nikolai Sitte,Germany,1079.49
3976,Nicolò Simone,Italy,1079.63
3977,Ge Song (宋鸽),China,1079.92
3978,Mark Alexander Benítez Kernogo,Dominican Republic,1080.05
3979,Aoden Teo Masa Toshi,Singapore,1081.74
3980,Mihai Isărescu,Romania,1083.09
3981,Tseren Tyurbeev,Russia,1084.66
3982,João Hiroyuki de Melo Inagaki,Brazil,1085.44
3983,Chung Tze Yang (鍾志扬),Malaysia,1085.91
3984,Jainendra Jain,India,1085.95
3985,Sayee Rakshith,India,1086.94
3986,Nicolas Zerbinopoulos,USA,1088.68
3987,Jiawei Shou (寿佳伟),China,1089.14
3988,Rafael Werneck Cinoto,Brazil,1096.07
3989,Romhel A. Dela Cruz,Philippines,1097.74
3990,Xiaodong Sun (孙晓东),China,1101.38
3991,Aaron McPhee,Canada,1101.8
3992,Pedro Cuesta Unkhoff,Spain,1101.86
3993,Piotr Michał Padlewski,Poland,1102.27
3994,Han Wu (吳翰),Taiwan,1103.98
3995,Titas Karvelis,Lithuania,1108.39
3996,Jeremy Kruman,USA,1108.53
3997,Rodolfo Jepte Lutrania Mabanta,Philippines,1108.82
3998,Renato Freire Leandro,Brazil,1117.42
3999,Heng Ma (马恒),China,1117.56
4000,Jonathan Midjord Shapira,Denmark,1118.41
4001,Fucong Fei (费付聪),China,1119.86
4002,Cesare Paulin,Italy,1121.85
4003,Nick Vu,USA,1122.41
4004,Ishan Shah,India,1122.82
4005,Pierre Lemerle,France,1122.83
4006,Li Gao (高力),China,1123.82
4007,John Paul Custodio,Philippines,1124.43
4008,Gaurav Jain,India,1141.07
4009,Berit Brüster,Germany,1143.54
4010,Chenxi Shan (单晨曦),China,1144.73
4011,Gerardo Villa López,Mexico,1145.63
4012,Takayuki Ida (井田貴之),Japan,1146.93
4013,Nikolai Petrov,Bulgaria,1148.44
4014,Li Yifei (李逸飞),China,1149.64
4015,Kristoffer Absalonsen,Norway,1151.19
4016,Rizki Akbar Wirasandi,Indonesia,1161.35
4017,Donglei Li (李冬雷),China,1167.94
4018,Jacob Martinez Salinas,Mexico,1175.5
4019,Hampus Hansson,Sweden,1180.11
4020,John Kevin,India,1188.15
4021,Sanae Omyo (大名佐苗),Japan,1189.29
4022,Jacco Krijnen,Netherlands,1192.64
4023,Carlos Fuertes,Dominican Republic,1195.77
4024,Markus Pirzer,Germany,1200.89
4025,Pratyush Manocha,India,1209.94
4026,Jek Villacampa,Philippines,1219.43
4027,Dimitris Passas,Greece,1220.19
4028,Vilho Kivihalme,Finland,1221.79
4029,Uku Kruusamägi,Estonia,1224.79
4030,Alexander Braun,Germany,1236.49
4031,Xinye Wang (王鑫晔),China,1247.02
4032,Edgar Ricardo Hernández Rosales,Mexico,1247.06
4033,Mateus Silva Luna,Brazil,1248.58
4034,Toshihiro Shirakawa (白川俊博),Japan,1263.07
4035,David Champagne,Canada,1266.18
4036,Fernando Fuentes Guerrero,Mexico,1266.96
4037,Zheng Li (李政),China,1270.13
4038,Thijs De Laet,Belgium,1270.41
4039,Lei Shi (时雷),China,1286.65
4040,Xu Zhao (赵旭),China,1306.77
4041,Denys Haidaichuk,Ukraine,1307.57
4042,Donovan Hale,South Africa,1309.32
4043,Olivier Vermersch,France,1310.47
4044,Nestor Guillen Prado,Mexico,1321.76
4045,Roman Ostapenko (Роман Остапенко),Ukraine,1329.78
4046,Eliseu Gomes,Brazil,1347.84
4047,Cady Shields,USA,1351.95
4048,Tomas Kristiansson,Sweden,1364.11
4049,Karsten Buitkamp,Germany,1366.64
4050,Illia Zhadan (Ілля Жадан),Ukraine,1382.54
4051,Karol Cudzich,Poland,1392.09
4052,Boriss Benzerruki,Latvia,1399.45
4053,Hippolyte Moreau,France,1402.18
4054,Ton Dennenbroek,Netherlands,1423.62
4055,Mikela Elleby Jørgensen,Denmark,1424.56
4056,Michał Robaczyk,Poland,1456.29
4057,Juan Orozco,Guatemala,1542.2
4058,Tommy Holm,Sweden,1592.16
4059,Daniel Daoust,Canada,1594.85
4060,Russell Angelo Fernandez,Philippines,1609.05
4061,Maxim Chechnev,Russia,1610.39
4062,Sang-Jun Moon (문상준),Korea,1726.43
4063,Tommy Gustavsson,Sweden,2038.55
